month,division,line,day_type,period,num_timepoints_passing_wait_assessment,num_sched_timepoints,wait assessment
2021-10-01,A DIVISION,6,2,offpeak,6048,7860,0.7694656
2021-10-01,A DIVISION,6,1,peak,13746,19931,0.6896794
2021-10-01,A DIVISION,6,2,peak,3188,4124,0.7730359
2021-10-01,A DIVISION,7,1,offpeak,14241,19407,0.7338074
2021-10-01,A DIVISION,7,2,offpeak,3648,4456,0.81867146
2021-10-01,A DIVISION,7,1,peak,11241,16204,0.6937176
2021-10-01,A DIVISION,7,2,peak,1992,2417,0.8241622
2021-10-01,B DIVISION,A,1,offpeak,12240,20963,0.5838859
2021-10-01,B DIVISION,A,2,offpeak,2991,5832,0.51286006
2021-10-01,B DIVISION,A,1,peak,8403,15014,0.55967766
2021-10-01,B DIVISION,A,2,peak,1665,3057,0.5446516
2021-10-01,B DIVISION,B,1,offpeak,4467,8575,0.520933
2021-10-01,B DIVISION,B,1,peak,4389,8170,0.53720933
2021-10-01,B DIVISION,C,1,offpeak,6484,12284,0.5278411
2021-10-01,B DIVISION,C,2,offpeak,1800,3469,0.5188815
2021-10-01,B DIVISION,C,1,peak,4302,7725,0.5568932
2021-10-01,B DIVISION,C,2,peak,1028,2005,0.5127182
2021-10-01,B DIVISION,D,1,offpeak,6730,13166,0.51116514
2021-10-01,B DIVISION,D,2,offpeak,2252,4084,0.55142015
2021-10-01,B DIVISION,D,1,peak,3982,8465,0.47040758
2021-10-01,B DIVISION,D,2,peak,1227,2110,0.58151656
2021-10-01,B DIVISION,E,2,offpeak,3343,4535,0.73715544
2021-10-01,B DIVISION,E,1,offpeak,11597,17900,0.6478771
2021-10-01,B DIVISION,E,2,peak,1631,2281,0.7150373
2021-10-01,B DIVISION,E,1,peak,8211,12532,0.6552027
2021-10-01,B DIVISION,F,1,offpeak,17079,29405,0.5808196
2021-10-01,B DIVISION,F,2,offpeak,4628,7099,0.6519228
2021-10-01,B DIVISION,F,2,peak,2241,3558,0.62984824
2021-10-01,B DIVISION,F,1,peak,11589,20090,0.57685417
2021-10-01,B DIVISION,G,2,offpeak,3599,4958,0.72589755
2021-10-01,B DIVISION,G,1,offpeak,9274,12344,0.75129616
2021-10-01,B DIVISION,G,2,peak,2093,2614,0.8006886
2021-10-01,B DIVISION,G,1,peak,5390,7544,0.7144751
2021-10-01,B DIVISION,JZ,2,offpeak,3069,4134,0.74238026
2021-10-01,B DIVISION,JZ,1,offpeak,9064,11296,0.8024079
2021-10-01,B DIVISION,JZ,2,peak,1641,2237,0.73357177
2021-10-01,B DIVISION,JZ,1,peak,6062,8158,0.7430743
2021-10-01,B DIVISION,L,1,offpeak,19261,25388,0.7586655
2021-10-01,B DIVISION,L,2,offpeak,6349,8796,0.7218054
2021-10-01,B DIVISION,L,1,peak,10897,15284,0.7129678
2021-10-01,B DIVISION,L,2,peak,3456,4498,0.7683415
2021-10-01,B DIVISION,M,1,offpeak,9692,14420,0.67212206
2021-10-01,B DIVISION,M,2,offpeak,1598,1930,0.82797927
2021-10-01,B DIVISION,M,1,peak,6733,10983,0.61303836
2021-10-01,B DIVISION,M,2,peak,832,984,0.8455285
2021-10-01,B DIVISION,N,1,offpeak,10890,16709,0.65174454
2021-10-01,B DIVISION,N,2,offpeak,4428,6953,0.6368474
2021-10-01,B DIVISION,N,1,peak,6769,11028,0.61380124
2021-10-01,B DIVISION,N,2,peak,2195,3505,0.62624824
2021-10-01,B DIVISION,Q,1,offpeak,7241,13584,0.5330536
2021-10-01,B DIVISION,Q,2,offpeak,3363,5316,0.6326185
2021-10-01,B DIVISION,Q,2,peak,1760,2762,0.6372194
2021-10-01,B DIVISION,Q,1,peak,4341,8238,0.5269483
2021-10-01,B DIVISION,R,1,offpeak,13243,20221,0.6549132
2021-10-01,B DIVISION,R,2,offpeak,5145,7428,0.6926494
2021-10-01,B DIVISION,R,2,peak,2786,3929,0.7090863
2021-10-01,B DIVISION,R,1,peak,8410,13895,0.6052537
2021-10-01,A DIVISION,S 42nd,1,offpeak,2937,2960,0.9922297
2021-10-01,A DIVISION,S 42nd,2,offpeak,1036,1064,0.9736842
2021-10-01,A DIVISION,S 42nd,1,peak,1989,2020,0.9846535
2021-10-01,A DIVISION,S 42nd,2,peak,610,620,0.983871
2021-10-01,B DIVISION,S Fkln,1,offpeak,2570,2588,0.9930448
2021-10-01,B DIVISION,S Fkln,2,offpeak,1054,1071,0.984127
2021-10-01,B DIVISION,S Fkln,2,peak,589,593,0.99325466
2021-10-01,B DIVISION,S Fkln,1,peak,1460,1464,0.9972678
2021-10-01,B DIVISION,S Rock,1,offpeak,1552,1696,0.9150943
2021-10-01,B DIVISION,S Rock,2,offpeak,690,742,0.9299191
2021-10-01,B DIVISION,S Rock,1,peak,808,883,0.9150623
2021-10-01,B DIVISION,S Rock,2,peak,384,420,0.9142857
2021-10-01,B DIVISION,W,1,offpeak,4565,6667,0.68471575
2021-10-01,B DIVISION,W,1,peak,3533,5854,0.60351896
2021-09-01,A DIVISION,1,1,offpeak,17301,24691,0.70070064
2021-09-01,A DIVISION,1,2,offpeak,3874,5814,0.66632265
2021-09-01,A DIVISION,1,1,peak,10415,16180,0.64369595
2021-09-01,A DIVISION,1,2,peak,1971,2888,0.6824792
2021-09-01,A DIVISION,2,1,offpeak,18074,26688,0.6772332
2021-09-01,A DIVISION,2,2,offpeak,4030,7002,0.57554984
2021-09-01,A DIVISION,2,1,peak,11231,17480,0.6425057
2021-09-01,A DIVISION,2,2,peak,2273,3753,0.6056488
2021-09-01,A DIVISION,3,1,offpeak,13808,21476,0.6429503
2021-09-01,A DIVISION,3,2,offpeak,3559,5334,0.6672291
2021-09-01,A DIVISION,3,1,peak,8951,14260,0.62769985
2021-09-01,A DIVISION,3,2,peak,2087,2678,0.7793129
2021-09-01,A DIVISION,4,1,offpeak,19109,29468,0.6484661
2021-09-01,A DIVISION,4,2,offpeak,5388,8202,0.6569129
2021-09-01,A DIVISION,4,1,peak,13259,21794,0.60837847
2021-09-01,A DIVISION,4,2,peak,3126,4570,0.68402624
2021-09-01,A DIVISION,5,1,offpeak,14821,22263,0.6657234
2021-09-01,A DIVISION,5,2,offpeak,1983,3030,0.6544554
2021-09-01,A DIVISION,5,1,peak,11205,18262,0.61356914
2021-09-01,A DIVISION,5,2,peak,1098,1587,0.69187146
2021-09-01,A DIVISION,6,1,offpeak,19239,26629,0.722483
2021-09-01,A DIVISION,6,2,offpeak,2584,3895,0.66341466
2021-09-01,A DIVISION,6,2,peak,1417,2054,0.6898734
2021-09-01,A DIVISION,6,1,peak,12760,18160,0.70264316
2021-09-01,A DIVISION,7,2,offpeak,3398,4580,0.7419214
2021-09-01,A DIVISION,7,1,offpeak,13370,18329,0.72944516
2021-09-01,A DIVISION,7,1,peak,10250,15286,0.6705482
2021-09-01,A DIVISION,7,2,peak,2314,3075,0.7525203
2021-09-01,B DIVISION,A,1,offpeak,11158,20037,0.5568698
2021-09-01,B DIVISION,A,2,offpeak,2674,5389,0.49619594
2021-09-01,B DIVISION,A,1,peak,7596,14512,0.52342886
2021-09-01,B DIVISION,A,2,peak,1508,2788,0.5408895
2021-09-01,B DIVISION,B,1,offpeak,4832,8358,0.57812876
2021-09-01,B DIVISION,B,1,peak,3976,7824,0.50817996
2021-09-01,B DIVISION,C,1,offpeak,4941,11685,0.4228498
2021-09-01,B DIVISION,C,2,offpeak,1756,3267,0.53749615
2021-09-01,B DIVISION,C,1,peak,3192,7376,0.43275487
2021-09-01,B DIVISION,C,2,peak,862,1863,0.4626946
2021-09-01,B DIVISION,D,1,offpeak,7287,13242,0.5502945
2021-09-01,B DIVISION,D,2,offpeak,2219,3744,0.59268165
2021-09-01,B DIVISION,D,1,peak,4506,8604,0.5237099
2021-09-01,B DIVISION,D,2,peak,1201,1911,0.6284668
2021-09-01,B DIVISION,E,2,offpeak,2018,3136,0.6434949
2021-09-01,B DIVISION,E,1,offpeak,10210,16822,0.6069433
2021-09-01,B DIVISION,E,2,peak,1002,1586,0.63177806
2021-09-01,B DIVISION,E,1,peak,7336,11927,0.61507505
2021-09-01,B DIVISION,F,1,offpeak,15515,27851,0.55707157
2021-09-01,B DIVISION,F,2,offpeak,3611,5449,0.6626904
2021-09-01,B DIVISION,F,2,peak,1798,2765,0.65027124
2021-09-01,B DIVISION,F,1,peak,10284,19167,0.5365472
2021-09-01,B DIVISION,G,2,offpeak,1758,2287,0.7686926
2021-09-01,B DIVISION,G,1,offpeak,7785,11444,0.6802691
2021-09-01,B DIVISION,G,2,peak,981,1172,0.8370307
2021-09-01,B DIVISION,G,1,peak,4127,7057,0.5848094
2021-09-01,B DIVISION,JZ,2,offpeak,2153,3153,0.6828417
2021-09-01,B DIVISION,JZ,1,offpeak,8177,10759,0.7600149
2021-09-01,B DIVISION,JZ,2,peak,1094,1717,0.63715786
2021-09-01,B DIVISION,JZ,1,peak,5802,7803,0.7435602
2021-09-01,B DIVISION,L,1,offpeak,17310,23746,0.72896487
2021-09-01,B DIVISION,L,2,offpeak,4919,7088,0.6939898
2021-09-01,B DIVISION,L,2,peak,2692,3715,0.7246299
2021-09-01,B DIVISION,L,1,peak,10140,14515,0.69858766
2021-09-01,B DIVISION,M,2,offpeak,1395,1658,0.8413752
2021-09-01,B DIVISION,M,1,offpeak,9083,13512,0.6722173
2021-09-01,B DIVISION,M,2,peak,784,884,0.88687783
2021-09-01,B DIVISION,M,1,peak,6406,10352,0.6188176
2021-09-01,B DIVISION,N,1,offpeak,9732,15945,0.61034805
2021-09-01,B DIVISION,N,2,offpeak,2684,4814,0.55754054
2021-09-01,B DIVISION,N,1,peak,6192,10498,0.58982664
2021-09-01,B DIVISION,N,2,peak,1214,2417,0.5022755
2021-09-01,B DIVISION,Q,2,offpeak,2600,4108,0.6329114
2021-09-01,B DIVISION,Q,1,offpeak,7217,12898,0.5595441
2021-09-01,B DIVISION,Q,2,peak,1424,2150,0.66232556
2021-09-01,B DIVISION,Q,1,peak,4534,7864,0.5765514
2021-09-01,B DIVISION,R,1,offpeak,12058,19023,0.6338643
2021-09-01,B DIVISION,R,2,offpeak,791,1417,0.5582216
2021-09-01,B DIVISION,R,1,peak,8023,13319,0.6023725
2021-09-01,B DIVISION,R,2,peak,424,762,0.55643046
2021-09-01,A DIVISION,S 42nd,1,offpeak,2633,2667,0.9872516
2021-09-01,A DIVISION,S 42nd,2,offpeak,530,536,0.98880595
2021-09-01,A DIVISION,S 42nd,2,peak,317,318,0.9968553
2021-09-01,A DIVISION,S 42nd,1,peak,1772,1818,0.9746975
2021-09-01,B DIVISION,S Fkln,1,offpeak,2377,2452,0.96941274
2021-09-01,B DIVISION,S Fkln,2,offpeak,699,743,0.94078064
2021-09-01,B DIVISION,S Fkln,1,peak,1340,1404,0.954416
2021-09-01,B DIVISION,S Fkln,2,peak,363,397,0.91435766
2021-09-01,B DIVISION,S Rock,2,offpeak,492,528,0.9318182
2021-09-01,B DIVISION,S Rock,1,offpeak,1602,1725,0.9286957
2021-09-01,B DIVISION,S Rock,1,peak,774,849,0.9116608
2021-09-01,B DIVISION,S Rock,2,peak,259,291,0.8900344
2021-09-01,B DIVISION,W,1,offpeak,3381,5822,0.5807283
2021-09-01,B DIVISION,W,1,peak,3330,5614,0.59316
2021-08-01,A DIVISION,1,2,offpeak,3941,6488,0.6074291
2021-08-01,A DIVISION,1,1,offpeak,18336,27416,0.66880655
2021-08-01,A DIVISION,1,1,peak,10870,18162,0.59850234
2021-08-01,A DIVISION,1,2,peak,2081,3217,0.646876
2021-08-01,A DIVISION,2,1,offpeak,19073,30383,0.62775236
2021-08-01,A DIVISION,2,2,offpeak,4482,7128,0.6287879
2021-08-01,A DIVISION,2,1,peak,12099,19666,0.61522424
2021-08-01,A DIVISION,2,2,peak,2373,3707,0.6401403
2021-08-01,A DIVISION,3,1,offpeak,12998,24353,0.533733
2021-08-01,A DIVISION,3,2,offpeak,4163,6012,0.69244844
2021-08-01,A DIVISION,3,2,peak,2211,2989,0.7397123
2021-08-01,A DIVISION,3,1,peak,8816,16066,0.54873645
2021-08-01,A DIVISION,4,2,offpeak,5679,9542,0.5951582
2021-08-01,A DIVISION,4,1,offpeak,21615,32652,0.66198087
2021-08-01,A DIVISION,4,1,peak,14711,23979,0.6134952
2021-08-01,A DIVISION,4,2,peak,3324,5281,0.62942624
2021-08-01,A DIVISION,5,1,offpeak,16522,24790,0.6664784
2021-08-01,A DIVISION,5,2,offpeak,3126,4298,0.727315
2021-08-01,A DIVISION,5,2,peak,1672,2374,0.7042965
2021-08-01,A DIVISION,5,1,peak,12332,20254,0.6088674
2021-08-01,A DIVISION,6,2,offpeak,3952,6131,0.64459306
2021-08-01,A DIVISION,6,1,offpeak,20740,30112,0.68876195
2021-08-01,A DIVISION,6,1,peak,14183,20868,0.67965305
2021-08-01,A DIVISION,6,2,peak,2166,3248,0.6668719
2021-08-01,A DIVISION,7,2,offpeak,4191,5715,0.73333335
2021-08-01,A DIVISION,7,1,offpeak,14569,20360,0.71556973
2021-08-01,A DIVISION,7,2,peak,2649,3736,0.70904714
2021-08-01,A DIVISION,7,1,peak,11057,16838,0.65666944
2021-08-01,B DIVISION,A,1,offpeak,11837,21879,0.54102105
2021-08-01,B DIVISION,A,2,offpeak,3705,6522,0.56807727
2021-08-01,B DIVISION,A,1,peak,8489,16124,0.5264823
2021-08-01,B DIVISION,A,2,peak,2153,3457,0.62279433
2021-08-01,B DIVISION,B,1,offpeak,5777,9459,0.6107411
2021-08-01,B DIVISION,B,1,peak,4851,8633,0.5619136
2021-08-01,B DIVISION,C,1,offpeak,6826,12870,0.5303807
2021-08-01,B DIVISION,C,2,offpeak,1818,2977,0.6106819
2021-08-01,B DIVISION,C,1,peak,4234,8115,0.52174985
2021-08-01,B DIVISION,C,2,peak,1083,1664,0.65084136
2021-08-01,B DIVISION,D,1,offpeak,9076,14912,0.60863733
2021-08-01,B DIVISION,D,2,offpeak,3374,5101,0.66143894
2021-08-01,B DIVISION,D,1,peak,6106,9941,0.6142239
2021-08-01,B DIVISION,D,2,peak,1747,2633,0.6635017
2021-08-01,B DIVISION,E,2,offpeak,1806,2363,0.7642827
2021-08-01,B DIVISION,E,1,offpeak,11731,18533,0.63297904
2021-08-01,B DIVISION,E,2,peak,940,1176,0.79931974
2021-08-01,B DIVISION,E,1,peak,8194,13100,0.6254962
2021-08-01,B DIVISION,F,1,offpeak,16747,29896,0.5601753
2021-08-01,B DIVISION,F,2,offpeak,2923,4990,0.58577156
2021-08-01,B DIVISION,F,2,peak,1457,2528,0.5763449
2021-08-01,B DIVISION,F,1,peak,11828,21256,0.55645466
2021-08-01,B DIVISION,G,2,offpeak,2808,4102,0.68454415
2021-08-01,B DIVISION,G,1,offpeak,8854,11819,0.74913275
2021-08-01,B DIVISION,G,2,peak,1368,2158,0.6339203
2021-08-01,B DIVISION,G,1,peak,5421,7547,0.7182987
2021-08-01,B DIVISION,JZ,2,offpeak,2470,3515,0.7027027
2021-08-01,B DIVISION,JZ,1,offpeak,9149,11952,0.76547855
2021-08-01,B DIVISION,JZ,1,peak,6300,8626,0.7303501
2021-08-01,B DIVISION,JZ,2,peak,1313,1918,0.6845673
2021-08-01,B DIVISION,L,1,offpeak,19655,26447,0.7431845
2021-08-01,B DIVISION,L,2,offpeak,5417,7755,0.6985171
2021-08-01,B DIVISION,L,1,peak,11170,15998,0.69821227
2021-08-01,B DIVISION,L,2,peak,2851,3971,0.7179552
2021-08-01,B DIVISION,M,1,offpeak,9547,15105,0.63204235
2021-08-01,B DIVISION,M,2,offpeak,904,1066,0.84803003
2021-08-01,B DIVISION,M,1,peak,6925,11574,0.5983238
2021-08-01,B DIVISION,M,2,peak,432,486,0.8888889
2021-08-01,B DIVISION,N,2,offpeak,3801,6074,0.625782
2021-08-01,B DIVISION,N,1,offpeak,10704,17545,0.61008835
2021-08-01,B DIVISION,N,2,peak,1835,3131,0.5860747
2021-08-01,B DIVISION,N,1,peak,6714,11600,0.5787931
2021-08-01,B DIVISION,Q,1,offpeak,7947,14444,0.55019385
2021-08-01,B DIVISION,Q,2,offpeak,3024,5118,0.5908558
2021-08-01,B DIVISION,Q,2,peak,1633,2714,0.60169494
2021-08-01,B DIVISION,Q,1,peak,4864,8694,0.5594663
2021-08-01,B DIVISION,R,1,offpeak,12785,20943,0.6104665
2021-08-01,B DIVISION,R,2,offpeak,4329,6592,0.6567051
2021-08-01,B DIVISION,R,1,peak,8695,14676,0.5924639
2021-08-01,B DIVISION,R,2,peak,2375,3529,0.6729952
2021-08-01,A DIVISION,S 42nd,2,offpeak,1168,1192,0.9798658
2021-08-01,A DIVISION,S 42nd,1,offpeak,4018,4286,0.93747085
2021-08-01,A DIVISION,S 42nd,1,peak,2808,3030,0.92673266
2021-08-01,A DIVISION,S 42nd,2,peak,649,649,1
2021-08-01,B DIVISION,S Fkln,1,offpeak,2717,2742,0.9908826
2021-08-01,B DIVISION,S Fkln,2,offpeak,945,981,0.96330273
2021-08-01,B DIVISION,S Fkln,2,peak,505,528,0.9564394
2021-08-01,B DIVISION,S Fkln,1,peak,1565,1583,0.98862916
2021-08-01,B DIVISION,S Rock,1,offpeak,1737,1883,0.92246413
2021-08-01,B DIVISION,S Rock,2,offpeak,544,631,0.8621236
2021-08-01,B DIVISION,S Rock,2,peak,301,352,0.8551136
2021-08-01,B DIVISION,S Rock,1,peak,856,933,0.9174705
2021-08-01,B DIVISION,W,1,offpeak,4709,7874,0.5980442
2021-08-01,B DIVISION,W,1,peak,3533,6262,0.56419677
2021-07-01,A DIVISION,1,1,offpeak,17845,25906,0.6888366
2021-07-01,A DIVISION,1,2,offpeak,5713,6646,0.8596148
2021-07-01,A DIVISION,1,2,peak,2835,3275,0.86564887
2021-07-01,A DIVISION,1,1,peak,11297,17352,0.6510489
2021-07-01,A DIVISION,2,1,offpeak,18477,29060,0.6358224
2021-07-01,A DIVISION,2,2,offpeak,5780,7739,0.7468665
2021-07-01,A DIVISION,2,1,peak,11701,18810,0.62206274
2021-07-01,A DIVISION,2,2,peak,2961,4032,0.734375
2021-07-01,A DIVISION,3,1,offpeak,14481,23469,0.6170267
2021-07-01,A DIVISION,3,2,offpeak,5097,6227,0.81853217
2021-07-01,A DIVISION,3,1,peak,9362,15320,0.6110966
2021-07-01,A DIVISION,3,2,peak,2811,3198,0.8789869
2021-07-01,A DIVISION,4,1,offpeak,22347,32183,0.69437283
2021-07-01,A DIVISION,4,2,offpeak,5925,7987,0.74183047
2021-07-01,A DIVISION,4,1,peak,14591,23463,0.6218727
2021-07-01,A DIVISION,4,2,peak,3429,4446,0.7712551
2021-07-01,A DIVISION,5,1,offpeak,16030,24029,0.66711056
2021-07-01,A DIVISION,5,2,offpeak,2342,2518,0.93010324
2021-07-01,A DIVISION,5,1,peak,11779,19484,0.6045473
2021-07-01,A DIVISION,5,2,peak,1295,1386,0.93434346
2021-07-01,A DIVISION,6,2,offpeak,4215,5447,0.77382046
2021-07-01,A DIVISION,6,1,offpeak,20677,29346,0.7045935
2021-07-01,A DIVISION,6,2,peak,2214,2808,0.78846157
2021-07-01,A DIVISION,6,1,peak,14864,20206,0.73562306
2021-07-01,A DIVISION,7,2,offpeak,3729,4771,0.78159714
2021-07-01,A DIVISION,7,1,offpeak,12772,16189,0.7889308
2021-07-01,A DIVISION,7,1,peak,9754,13409,0.7274219
2021-07-01,A DIVISION,7,2,peak,2335,2977,0.78434664
2021-07-01,B DIVISION,A,2,offpeak,3705,6490,0.57087827
2021-07-01,B DIVISION,A,1,offpeak,11909,20106,0.5923107
2021-07-01,B DIVISION,A,1,peak,8103,14777,0.5483522
2021-07-01,B DIVISION,A,2,peak,2011,3412,0.5893904
2021-07-01,B DIVISION,B,1,offpeak,5378,9046,0.59451693
2021-07-01,B DIVISION,B,1,peak,4530,8242,0.5496239
2021-07-01,B DIVISION,C,1,offpeak,6152,10717,0.57404125
2021-07-01,B DIVISION,C,2,offpeak,2604,3913,0.66547406
2021-07-01,B DIVISION,C,1,peak,3890,6428,0.6051649
2021-07-01,B DIVISION,C,2,peak,1559,2231,0.6987898
2021-07-01,B DIVISION,D,1,offpeak,8130,13531,0.60084254
2021-07-01,B DIVISION,D,2,offpeak,3528,5132,0.6874513
2021-07-01,B DIVISION,D,1,peak,5605,9418,0.595137
2021-07-01,B DIVISION,D,2,peak,1790,2613,0.68503636
2021-07-01,B DIVISION,E,2,offpeak,3383,4116,0.8219145
2021-07-01,B DIVISION,E,1,offpeak,11178,17845,0.626394
2021-07-01,B DIVISION,E,2,peak,1702,2048,0.8310547
2021-07-01,B DIVISION,E,1,peak,7644,12507,0.61117774
2021-07-01,B DIVISION,F,1,offpeak,15746,27268,0.57745343
2021-07-01,B DIVISION,F,2,offpeak,4372,5974,0.731838
2021-07-01,B DIVISION,F,2,peak,2197,2995,0.7335559
2021-07-01,B DIVISION,F,1,peak,11202,20148,0.5559857
2021-07-01,B DIVISION,G,2,offpeak,3579,4521,0.79163903
2021-07-01,B DIVISION,G,1,offpeak,9174,12429,0.73811245
2021-07-01,B DIVISION,G,2,peak,1877,2361,0.7950021
2021-07-01,B DIVISION,G,1,peak,5513,7570,0.72826946
2021-07-01,B DIVISION,JZ,2,offpeak,3097,3808,0.8132878
2021-07-01,B DIVISION,JZ,1,offpeak,8688,11403,0.7619048
2021-07-01,B DIVISION,JZ,2,peak,1731,2055,0.84233576
2021-07-01,B DIVISION,JZ,1,peak,5804,8221,0.7059968
2021-07-01,B DIVISION,L,2,offpeak,7841,10117,0.7750321
2021-07-01,B DIVISION,L,1,offpeak,18580,24913,0.74579537
2021-07-01,B DIVISION,L,2,peak,4247,5220,0.81360155
2021-07-01,B DIVISION,L,1,peak,11099,15276,0.7265645
2021-07-01,B DIVISION,M,2,offpeak,1733,2128,0.8143797
2021-07-01,B DIVISION,M,1,offpeak,9716,14300,0.67944056
2021-07-01,B DIVISION,M,2,peak,901,1135,0.7938326
2021-07-01,B DIVISION,M,1,peak,6976,10966,0.6361481
2021-07-01,B DIVISION,N,1,offpeak,11060,16786,0.6588824
2021-07-01,B DIVISION,N,2,offpeak,4202,6311,0.66582155
2021-07-01,B DIVISION,N,2,peak,2180,3205,0.6801872
2021-07-01,B DIVISION,N,1,peak,6571,11043,0.5950376
2021-07-01,B DIVISION,Q,2,offpeak,3709,5308,0.6987566
2021-07-01,B DIVISION,Q,1,offpeak,8704,13853,0.6283116
2021-07-01,B DIVISION,Q,2,peak,1838,2671,0.6881318
2021-07-01,B DIVISION,Q,1,peak,4926,8299,0.59356546
2021-07-01,B DIVISION,R,1,offpeak,13056,20025,0.651985
2021-07-01,B DIVISION,R,2,offpeak,5241,7066,0.7417209
2021-07-01,B DIVISION,R,1,peak,8613,13971,0.6164913
2021-07-01,B DIVISION,R,2,peak,2812,3687,0.7626797
2021-07-01,A DIVISION,S 42nd,1,offpeak,5693,6198,0.9185221
2021-07-01,A DIVISION,S 42nd,2,offpeak,1038,1218,0.8522167
2021-07-01,A DIVISION,S 42nd,2,peak,515,674,0.76409495
2021-07-01,A DIVISION,S 42nd,1,peak,4051,4350,0.93126434
2021-07-01,B DIVISION,S Fkln,1,offpeak,2127,2179,0.97613585
2021-07-01,B DIVISION,S Fkln,2,offpeak,985,1005,0.9800995
2021-07-01,B DIVISION,S Fkln,2,peak,536,551,0.9727768
2021-07-01,B DIVISION,S Fkln,1,peak,1344,1369,0.9817385
2021-07-01,B DIVISION,S Rock,1,offpeak,1667,1817,0.9174463
2021-07-01,B DIVISION,S Rock,2,offpeak,571,661,0.86384267
2021-07-01,B DIVISION,S Rock,1,peak,841,894,0.9407159
2021-07-01,B DIVISION,S Rock,2,peak,317,370,0.85675675
2021-07-01,B DIVISION,W,1,offpeak,5251,8857,0.5928644
2021-07-01,B DIVISION,W,1,peak,3234,6085,0.53147084
2021-06-01,A DIVISION,1,2,offpeak,3168,5845,0.5420017
2021-06-01,A DIVISION,1,1,offpeak,20782,27642,0.75182694
2021-06-01,A DIVISION,1,1,peak,12527,18169,0.68947107
2021-06-01,A DIVISION,1,2,peak,1649,2888,0.57098335
2021-06-01,A DIVISION,2,1,offpeak,19578,30720,0.63730466
2021-06-01,A DIVISION,2,2,offpeak,3122,5799,0.5383687
2021-06-01,A DIVISION,2,1,peak,12270,19770,0.62063736
2021-06-01,A DIVISION,2,2,peak,1777,3129,0.56791306
2021-06-01,A DIVISION,3,1,offpeak,15458,24598,0.62842506
2021-06-01,A DIVISION,3,2,offpeak,2998,4709,0.63665324
2021-06-01,A DIVISION,3,1,peak,9841,16067,0.6124977
2021-06-01,A DIVISION,3,2,peak,1767,2422,0.72956234
2021-06-01,A DIVISION,4,1,offpeak,21494,33202,0.64737064
2021-06-01,A DIVISION,4,2,offpeak,3893,6345,0.613554
2021-06-01,A DIVISION,4,1,peak,14890,24353,0.6114237
2021-06-01,A DIVISION,4,2,peak,2192,3499,0.6264647
2021-06-01,A DIVISION,5,1,offpeak,16768,25334,0.66187733
2021-06-01,A DIVISION,5,2,offpeak,1619,2148,0.7537244
2021-06-01,A DIVISION,5,1,peak,12495,20670,0.6044993
2021-06-01,A DIVISION,5,2,peak,899,1184,0.7592905
2021-06-01,A DIVISION,6,1,offpeak,22386,31084,0.7201776
2021-06-01,A DIVISION,6,2,offpeak,2788,5199,0.53625697
2021-06-01,A DIVISION,6,2,peak,1538,2721,0.56523335
2021-06-01,A DIVISION,6,1,peak,15422,21253,0.72563875
2021-06-01,A DIVISION,7,2,offpeak,1489,1890,0.7878307
2021-06-01,A DIVISION,7,1,offpeak,8073,9641,0.8373613
2021-06-01,A DIVISION,7,1,peak,5465,7354,0.743133
2021-06-01,A DIVISION,7,2,peak,880,1109,0.79350764
2021-06-01,B DIVISION,A,1,offpeak,13807,21816,0.63288414
2021-06-01,B DIVISION,A,2,offpeak,3079,5534,0.5563787
2021-06-01,B DIVISION,A,1,peak,9398,15962,0.5887733
2021-06-01,B DIVISION,A,2,peak,1575,2888,0.5453601
2021-06-01,B DIVISION,B,1,offpeak,5955,9084,0.6555482
2021-06-01,B DIVISION,B,1,peak,5037,8590,0.5863795
2021-06-01,B DIVISION,C,1,offpeak,7404,10823,0.68409866
2021-06-01,B DIVISION,C,2,offpeak,1452,2312,0.6280277
2021-06-01,B DIVISION,C,2,peak,855,1300,0.6576923
2021-06-01,B DIVISION,C,1,peak,4494,6303,0.7129938
2021-06-01,B DIVISION,D,1,offpeak,9734,14585,0.66739804
2021-06-01,B DIVISION,D,2,offpeak,2987,4490,0.66525614
2021-06-01,B DIVISION,D,1,peak,6225,9857,0.6315309
2021-06-01,B DIVISION,D,2,peak,1426,2334,0.6109683
2021-06-01,B DIVISION,E,2,offpeak,2846,3624,0.7853201
2021-06-01,B DIVISION,E,1,offpeak,12139,18715,0.6486241
2021-06-01,B DIVISION,E,2,peak,1391,1800,0.7727778
2021-06-01,B DIVISION,E,1,peak,7657,13151,0.58223706
2021-06-01,B DIVISION,F,1,offpeak,17862,29796,0.59947646
2021-06-01,B DIVISION,F,2,offpeak,4268,5998,0.7115705
2021-06-01,B DIVISION,F,2,peak,2040,3026,0.6741573
2021-06-01,B DIVISION,F,1,peak,11885,20944,0.5674656
2021-06-01,B DIVISION,G,2,offpeak,3307,3974,0.83215904
2021-06-01,B DIVISION,G,1,offpeak,9870,12922,0.7638137
2021-06-01,B DIVISION,G,2,peak,1795,2098,0.85557675
2021-06-01,B DIVISION,G,1,peak,5770,7915,0.72899556
2021-06-01,B DIVISION,JZ,2,offpeak,2945,3468,0.8491926
2021-06-01,B DIVISION,JZ,1,offpeak,9803,11847,0.82746685
2021-06-01,B DIVISION,JZ,1,peak,6669,8656,0.77044827
2021-06-01,B DIVISION,JZ,2,peak,1572,1882,0.8352816
2021-06-01,B DIVISION,L,1,offpeak,19338,26070,0.7417722
