station_complex,month,day_type,ridership,lines
"59 St (N,R)",8,weekday,178341.33333333334,"N,R"
"59 St (N,R)",8,weekend,40691.333333333336,"N,R"
"59 St (N,R)",9,weekday,190580.0,"N,R"
"59 St (N,R)",9,weekend,42892.333333333336,"N,R"
"59 St (N,R)",10,weekday,196383.33333333334,"N,R"
"59 St (N,R)",10,weekend,47060.0,"N,R"
"59 St (N,R)",11,weekday,199207.5,"N,R"
"59 St (N,R)",11,weekend,40591.5,"N,R"
"59 St (N,R)",12,weekday,186823.5,"N,R"
"59 St (N,R)",12,weekend,45271.0,"N,R"
"59 St-Columbus Circle (A,B,C,D,1)",1,weekday,855103.3333333334,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",1,weekend,212999.66666666666,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",2,weekday,909219.3333333334,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",2,weekend,219141.33333333334,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",3,weekday,1075149.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",3,weekend,265037.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",4,weekday,1024170.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",4,weekend,282146.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",5,weekday,1107657.3333333333,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",5,weekend,268341.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",6,weekday,978165.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",6,weekend,281824.6666666667,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",7,weekday,922735.3333333334,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",7,weekend,276545.3333333333,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",8,weekday,953699.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",8,weekend,236556.33333333334,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",9,weekday,1060867.3333333333,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",9,weekend,258900.33333333334,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",10,weekday,1114747.3333333333,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",10,weekend,316423.3333333333,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",11,weekday,1107788.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",11,weekend,277810.5,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",12,weekday,1010980.0,"A,B,C,D,1"
"59 St-Columbus Circle (A,B,C,D,1)",12,weekend,317592.0,"A,B,C,D,1"
61 St-Woodside (7),1,weekday,248135.66666666666,7
61 St-Woodside (7),1,weekend,39497.666666666664,7
61 St-Woodside (7),2,weekday,243842.33333333334,7
61 St-Woodside (7),2,weekend,53793.0,7
61 St-Woodside (7),3,weekday,287983.3333333333,7
61 St-Woodside (7),3,weekend,50176.333333333336,7
61 St-Woodside (7),4,weekday,265120.3333333333,7
61 St-Woodside (7),4,weekend,63261.333333333336,7
61 St-Woodside (7),5,weekday,297458.0,7
61 St-Woodside (7),5,weekend,65173.333333333336,7
61 St-Woodside (7),6,weekday,275995.6666666667,7
61 St-Woodside (7),6,weekend,73523.33333333333,7
61 St-Woodside (7),7,weekday,255233.33333333334,7
61 St-Woodside (7),7,weekend,74381.66666666667,7
61 St-Woodside (7),8,weekday,265885.6666666667,7
61 St-Woodside (7),8,weekend,66024.0,7
61 St-Woodside (7),9,weekday,276180.0,7
61 St-Woodside (7),9,weekend,69792.0,7
61 St-Woodside (7),10,weekday,280115.0,7
61 St-Woodside (7),10,weekend,71831.33333333333,7
61 St-Woodside (7),11,weekday,286498.5,7
61 St-Woodside (7),11,weekend,55021.0,7
61 St-Woodside (7),12,weekday,266901.5,7
61 St-Woodside (7),12,weekend,70989.5,7
"63 Dr-Rego Park (M,R)",1,weekday,189662.33333333334,"M,R"
"63 Dr-Rego Park (M,R)",1,weekend,33845.333333333336,"M,R"
"63 Dr-Rego Park (M,R)",2,weekday,185511.0,"M,R"
"63 Dr-Rego Park (M,R)",2,weekend,34803.0,"M,R"
"63 Dr-Rego Park (M,R)",3,weekday,216765.66666666666,"M,R"
"63 Dr-Rego Park (M,R)",3,weekend,39178.333333333336,"M,R"
"63 Dr-Rego Park (M,R)",4,weekday,198910.0,"M,R"
"63 Dr-Rego Park (M,R)",4,weekend,41587.333333333336,"M,R"
"63 Dr-Rego Park (M,R)",5,weekday,223523.66666666666,"M,R"
"63 Dr-Rego Park (M,R)",5,weekend,39986.0,"M,R"
"63 Dr-Rego Park (M,R)",6,weekday,209641.33333333334,"M,R"
"63 Dr-Rego Park (M,R)",6,weekend,43164.0,"M,R"
"63 Dr-Rego Park (M,R)",7,weekday,195615.33333333334,"M,R"
"63 Dr-Rego Park (M,R)",7,weekend,43418.333333333336,"M,R"
"63 Dr-Rego Park (M,R)",8,weekday,207999.66666666666,"M,R"
"63 Dr-Rego Park (M,R)",8,weekend,40577.0,"M,R"
"63 Dr-Rego Park (M,R)",9,weekday,204759.33333333334,"M,R"
"63 Dr-Rego Park (M,R)",9,weekend,40220.666666666664,"M,R"
"63 Dr-Rego Park (M,R)",10,weekday,211271.0,"M,R"
"63 Dr-Rego Park (M,R)",10,weekend,45884.333333333336,"M,R"
"63 Dr-Rego Park (M,R)",11,weekday,212844.0,"M,R"
"63 Dr-Rego Park (M,R)",11,weekend,40909.0,"M,R"
"63 Dr-Rego Park (M,R)",12,weekday,203213.5,"M,R"
"63 Dr-Rego Park (M,R)",12,weekend,45669.0,"M,R"
"65 St (M,R)",1,weekday,47127.333333333336,"M,R"
"65 St (M,R)",1,weekend,11537.333333333334,"M,R"
"65 St (M,R)",2,weekday,45728.333333333336,"M,R"
"65 St (M,R)",2,weekend,9612.0,"M,R"
"65 St (M,R)",3,weekday,53482.0,"M,R"
"65 St (M,R)",3,weekend,12256.0,"M,R"
"65 St (M,R)",4,weekday,49748.666666666664,"M,R"
"65 St (M,R)",4,weekend,10815.0,"M,R"
"65 St (M,R)",5,weekday,54488.666666666664,"M,R"
"65 St (M,R)",5,weekend,9261.0,"M,R"
"65 St (M,R)",6,weekday,49344.333333333336,"M,R"
"65 St (M,R)",6,weekend,10145.666666666666,"M,R"
"65 St (M,R)",7,weekday,45920.666666666664,"M,R"
"65 St (M,R)",7,weekend,10788.333333333334,"M,R"
"65 St (M,R)",8,weekday,47970.0,"M,R"
"65 St (M,R)",8,weekend,9959.0,"M,R"
"65 St (M,R)",9,weekday,49610.333333333336,"M,R"
"65 St (M,R)",9,weekend,9544.333333333334,"M,R"
"65 St (M,R)",10,weekday,50599.0,"M,R"
"65 St (M,R)",10,weekend,10539.333333333334,"M,R"
"65 St (M,R)",11,weekday,50755.5,"M,R"
"65 St (M,R)",11,weekend,10207.5,"M,R"
"65 St (M,R)",12,weekday,48970.0,"M,R"
"65 St (M,R)",12,weekend,11990.0,"M,R"
66 St-Lincoln Center (1),1,weekday,267993.6666666667,1
66 St-Lincoln Center (1),1,weekend,54474.0,1
66 St-Lincoln Center (1),2,weekday,272417.6666666667,1
66 St-Lincoln Center (1),2,weekend,55214.0,1
66 St-Lincoln Center (1),3,weekday,327577.3333333333,1
66 St-Lincoln Center (1),3,weekend,73517.0,1
66 St-Lincoln Center (1),4,weekday,298879.3333333333,1
66 St-Lincoln Center (1),4,weekend,77116.33333333333,1
66 St-Lincoln Center (1),5,weekday,340662.3333333333,1
66 St-Lincoln Center (1),5,weekend,76803.0,1
66 St-Lincoln Center (1),6,weekday,284726.3333333333,1
66 St-Lincoln Center (1),6,weekend,71816.33333333333,1
66 St-Lincoln Center (1),7,weekday,255822.0,1
66 St-Lincoln Center (1),7,weekend,70605.0,1
66 St-Lincoln Center (1),8,weekday,250328.0,1
66 St-Lincoln Center (1),8,weekend,54987.0,1
66 St-Lincoln Center (1),9,weekday,297904.3333333333,1
66 St-Lincoln Center (1),9,weekend,68448.66666666667,1
66 St-Lincoln Center (1),10,weekday,336283.3333333333,1
66 St-Lincoln Center (1),10,weekend,87054.66666666667,1
66 St-Lincoln Center (1),11,weekday,337116.5,1
66 St-Lincoln Center (1),11,weekend,90178.0,1
66 St-Lincoln Center (1),12,weekday,324972.0,1
66 St-Lincoln Center (1),12,weekend,94455.5,1
"67 Av (M,R)",1,weekday,109072.33333333333,"M,R"
"67 Av (M,R)",1,weekend,15731.666666666666,"M,R"
"67 Av (M,R)",2,weekday,105453.33333333333,"M,R"
"67 Av (M,R)",2,weekend,16666.0,"M,R"
"67 Av (M,R)",3,weekday,125264.0,"M,R"
"67 Av (M,R)",3,weekend,18998.0,"M,R"
"67 Av (M,R)",4,weekday,110497.33333333333,"M,R"
"67 Av (M,R)",4,weekend,19804.0,"M,R"
"67 Av (M,R)",5,weekday,126972.33333333333,"M,R"
"67 Av (M,R)",5,weekend,19212.666666666668,"M,R"
"67 Av (M,R)",6,weekday,114604.66666666667,"M,R"
"67 Av (M,R)",6,weekend,20766.0,"M,R"
"67 Av (M,R)",7,weekday,104981.0,"M,R"
"67 Av (M,R)",7,weekend,20598.333333333332,"M,R"
"67 Av (M,R)",8,weekday,109919.33333333333,"M,R"
"67 Av (M,R)",8,weekend,19221.0,"M,R"
"67 Av (M,R)",9,weekday,117381.0,"M,R"
"67 Av (M,R)",9,weekend,19635.0,"M,R"
"67 Av (M,R)",10,weekday,122045.66666666667,"M,R"
"67 Av (M,R)",10,weekend,22526.333333333332,"M,R"
"67 Av (M,R)",11,weekday,122025.5,"M,R"
"67 Av (M,R)",11,weekend,19468.0,"M,R"
"67 Av (M,R)",12,weekday,113757.5,"M,R"
"67 Av (M,R)",12,weekend,22570.5,"M,R"
68 St-Hunter College (6),1,weekday,296588.6666666667,6
68 St-Hunter College (6),1,weekend,39495.0,6
68 St-Hunter College (6),2,weekday,373839.6666666667,6
68 St-Hunter College (6),2,weekend,38078.666666666664,6
68 St-Hunter College (6),3,weekday,431769.6666666667,6
68 St-Hunter College (6),3,weekend,43342.333333333336,6
68 St-Hunter College (6),4,weekday,352940.0,6
68 St-Hunter College (6),4,weekend,49292.0,6
68 St-Hunter College (6),5,weekday,382617.3333333333,6
68 St-Hunter College (6),5,weekend,42539.333333333336,6
68 St-Hunter College (6),6,weekday,300151.0,6
68 St-Hunter College (6),6,weekend,44980.666666666664,6
68 St-Hunter College (6),7,weekday,270037.0,6
68 St-Hunter College (6),7,weekend,38110.666666666664,6
68 St-Hunter College (6),8,weekday,303918.6666666667,6
68 St-Hunter College (6),8,weekend,36233.0,6
68 St-Hunter College (6),9,weekday,423807.0,6
68 St-Hunter College (6),9,weekend,44385.333333333336,6
68 St-Hunter College (6),10,weekday,424449.3333333333,6
68 St-Hunter College (6),10,weekend,49908.0,6
68 St-Hunter College (6),11,weekday,426275.5,6
68 St-Hunter College (6),11,weekend,52000.0,6
68 St-Hunter College (6),12,weekday,350167.0,6
68 St-Hunter College (6),12,weekend,53286.0,6
69 St (7),1,weekday,83904.0,7
69 St (7),1,weekend,13966.666666666666,7
69 St (7),2,weekday,81306.33333333333,7
69 St (7),2,weekend,18143.666666666668,7
69 St (7),3,weekday,95430.66666666667,7
69 St (7),3,weekend,16813.333333333332,7
69 St (7),4,weekday,87063.66666666667,7
69 St (7),4,weekend,21641.666666666668,7
69 St (7),5,weekday,98889.66666666667,7
69 St (7),5,weekend,24380.666666666668,7
69 St (7),6,weekday,89494.0,7
69 St (7),6,weekend,25850.333333333332,7
69 St (7),7,weekday,84323.66666666667,7
69 St (7),7,weekend,26139.333333333332,7
69 St (7),8,weekday,87839.0,7
69 St (7),8,weekend,23843.333333333332,7
69 St (7),9,weekday,92006.0,7
69 St (7),9,weekend,25910.333333333332,7
69 St (7),10,weekday,94224.66666666667,7
69 St (7),10,weekend,26259.0,7
69 St (7),11,weekday,93172.0,7
69 St (7),11,weekend,18989.5,7
69 St (7),12,weekday,90664.0,7
69 St (7),12,weekend,26449.5,7
"7 Av (B,Q)",1,weekday,131506.33333333334,"B,Q"
"7 Av (B,Q)",1,weekend,20232.0,"B,Q"
"7 Av (B,Q)",2,weekday,131819.66666666666,"B,Q"
"7 Av (B,Q)",2,weekend,30027.333333333332,"B,Q"
"7 Av (B,Q)",3,weekday,155560.66666666666,"B,Q"
"7 Av (B,Q)",3,weekend,23351.333333333332,"B,Q"
"7 Av (B,Q)",4,weekday,144164.66666666666,"B,Q"
"7 Av (B,Q)",4,weekend,29646.0,"B,Q"
"7 Av (B,Q)",5,weekday,162524.0,"B,Q"
"7 Av (B,Q)",5,weekend,33774.666666666664,"B,Q"
"7 Av (B,Q)",6,weekday,148016.33333333334,"B,Q"
"7 Av (B,Q)",6,weekend,35707.0,"B,Q"
"7 Av (B,Q)",7,weekday,126739.66666666667,"B,Q"
"7 Av (B,Q)",7,weekend,26435.666666666668,"B,Q"
"7 Av (B,Q)",8,weekday,132773.33333333334,"B,Q"
"7 Av (B,Q)",8,weekend,26417.333333333332,"B,Q"
"7 Av (B,Q)",9,weekday,146414.66666666666,"B,Q"
"7 Av (B,Q)",9,weekend,25632.0,"B,Q"
"7 Av (B,Q)",10,weekday,152039.33333333334,"B,Q"
"7 Av (B,Q)",10,weekend,18207.666666666668,"B,Q"
"7 Av (B,Q)",11,weekday,153783.0,"B,Q"
"7 Av (B,Q)",11,weekend,33260.0,"B,Q"
"7 Av (B,Q)",12,weekday,141779.5,"B,Q"
"7 Av (B,Q)",12,weekend,35303.5,"B,Q"
"7 Av (E,B,D)",1,weekday,205517.0,"E,B,D"
"7 Av (E,B,D)",1,weekend,46145.333333333336,"E,B,D"
"7 Av (E,B,D)",2,weekday,200213.33333333334,"E,B,D"
"7 Av (E,B,D)",2,weekend,41603.666666666664,"E,B,D"
"7 Av (E,B,D)",3,weekday,258438.33333333334,"E,B,D"
"7 Av (E,B,D)",3,weekend,59885.666666666664,"E,B,D"
"7 Av (E,B,D)",4,weekday,254756.33333333334,"E,B,D"
"7 Av (E,B,D)",4,weekend,59399.333333333336,"E,B,D"
"7 Av (E,B,D)",5,weekday,275317.3333333333,"E,B,D"
"7 Av (E,B,D)",5,weekend,51491.333333333336,"E,B,D"
"7 Av (E,B,D)",6,weekday,262877.0,"E,B,D"
"7 Av (E,B,D)",6,weekend,56286.333333333336,"E,B,D"
"7 Av (E,B,D)",7,weekday,260339.33333333334,"E,B,D"
"7 Av (E,B,D)",7,weekend,60106.333333333336,"E,B,D"
"7 Av (E,B,D)",8,weekday,266939.3333333333,"E,B,D"
"7 Av (E,B,D)",8,weekend,51250.0,"E,B,D"
"7 Av (E,B,D)",9,weekday,248686.33333333334,"E,B,D"
"7 Av (E,B,D)",9,weekend,54668.333333333336,"E,B,D"
"7 Av (E,B,D)",10,weekday,276112.6666666667,"E,B,D"
"7 Av (E,B,D)",10,weekend,72931.0,"E,B,D"
"7 Av (E,B,D)",11,weekday,265250.0,"E,B,D"
"7 Av (E,B,D)",11,weekend,51569.5,"E,B,D"
"7 Av (E,B,D)",12,weekday,260103.5,"E,B,D"
"7 Av (E,B,D)",12,weekend,66539.0,"E,B,D"
"7 Av (F,G)",1,weekday,170688.66666666666,"F,G"
"7 Av (F,G)",1,weekend,37025.666666666664,"F,G"
"7 Av (F,G)",2,weekday,163897.33333333334,"F,G"
"7 Av (F,G)",2,weekend,34628.0,"F,G"
"7 Av (F,G)",3,weekday,195291.66666666666,"F,G"
"7 Av (F,G)",3,weekend,40710.666666666664,"F,G"
"7 Av (F,G)",4,weekday,172859.33333333334,"F,G"
"7 Av (F,G)",4,weekend,46601.0,"F,G"
"7 Av (F,G)",5,weekday,197284.33333333334,"F,G"
"7 Av (F,G)",5,weekend,39342.333333333336,"F,G"
"7 Av (F,G)",6,weekday,179559.33333333334,"F,G"
"7 Av (F,G)",6,weekend,48012.333333333336,"F,G"
"7 Av (F,G)",7,weekday,149207.33333333334,"F,G"
"7 Av (F,G)",7,weekend,40689.333333333336,"F,G"
"7 Av (F,G)",8,weekday,153839.33333333334,"F,G"
"7 Av (F,G)",8,weekend,33941.666666666664,"F,G"
"7 Av (F,G)",9,weekday,177089.66666666666,"F,G"
"7 Av (F,G)",9,weekend,39583.0,"F,G"
"7 Av (F,G)",10,weekday,188895.33333333334,"F,G"
"7 Av (F,G)",10,weekend,45243.666666666664,"F,G"
"7 Av (F,G)",11,weekday,188383.0,"F,G"
"7 Av (F,G)",11,weekend,38499.0,"F,G"
"7 Av (F,G)",12,weekday,175134.5,"F,G"
"7 Av (F,G)",12,weekend,43694.5,"F,G"
71 St (D),1,weekday,67879.0,D
71 St (D),1,weekend,15010.333333333334,D
71 St (D),2,weekday,65816.33333333333,D
71 St (D),2,weekend,13519.0,D
71 St (D),3,weekday,76336.66666666667,D
71 St (D),3,weekend,14490.333333333334,D
71 St (D),4,weekday,70515.0,D
71 St (D),4,weekend,17868.666666666668,D
71 St (D),5,weekday,77948.33333333333,D
71 St (D),5,weekend,16810.666666666668,D
71 St (D),6,weekday,70866.66666666667,D
71 St (D),6,weekend,18901.666666666668,D
71 St (D),7,weekday,66906.66666666667,D
71 St (D),7,weekend,20085.333333333332,D
71 St (D),8,weekday,68772.33333333333,D
71 St (D),8,weekend,16597.333333333332,D
71 St (D),9,weekday,71275.66666666667,D
71 St (D),9,weekend,17770.0,D
71 St (D),10,weekday,74822.33333333333,D
71 St (D),10,weekend,17832.0,D
71 St (D),11,weekday,73627.5,D
71 St (D),11,weekend,12020.0,D
71 St (D),12,weekday,71578.5,D
71 St (D),12,weekend,17207.0,D
"72 St (1,2,3)",1,weekday,493642.0,"1,2,3"
"72 St (1,2,3)",1,weekend,142496.66666666666,"1,2,3"
"72 St (1,2,3)",2,weekday,527186.0,"1,2,3"
"72 St (1,2,3)",2,weekend,155851.0,"1,2,3"
"72 St (1,2,3)",3,weekday,592361.0,"1,2,3"
"72 St (1,2,3)",3,weekend,169439.0,"1,2,3"
"72 St (1,2,3)",4,weekday,548110.3333333334,"1,2,3"
"72 St (1,2,3)",4,weekend,187182.66666666666,"1,2,3"
"72 St (1,2,3)",5,weekday,613547.3333333334,"1,2,3"
"72 St (1,2,3)",5,weekend,170226.33333333334,"1,2,3"
"72 St (1,2,3)",6,weekday,565517.6666666666,"1,2,3"
"72 St (1,2,3)",6,weekend,181136.0,"1,2,3"
"72 St (1,2,3)",7,weekday,511515.6666666667,"1,2,3"
"72 St (1,2,3)",7,weekend,164844.66666666666,"1,2,3"
"72 St (1,2,3)",8,weekday,521846.3333333333,"1,2,3"
"72 St (1,2,3)",8,weekend,141863.0,"1,2,3"
"72 St (1,2,3)",9,weekday,554462.6666666666,"1,2,3"
"72 St (1,2,3)",9,weekend,165796.66666666666,"1,2,3"
"72 St (1,2,3)",10,weekday,595885.0,"1,2,3"
"72 St (1,2,3)",10,weekend,201614.66666666666,"1,2,3"
"72 St (1,2,3)",11,weekday,600785.0,"1,2,3"
"72 St (1,2,3)",11,weekend,179707.5,"1,2,3"
"72 St (1,2,3)",12,weekday,555989.5,"1,2,3"
"72 St (1,2,3)",12,weekend,193643.0,"1,2,3"
"72 St (C,B)",1,weekday,118892.33333333333,"C,B"
"72 St (C,B)",1,weekend,32760.666666666668,"C,B"
"72 St (C,B)",2,weekday,110579.33333333333,"C,B"
"72 St (C,B)",2,weekend,31132.333333333332,"C,B"
"72 St (C,B)",3,weekday,139385.33333333334,"C,B"
"72 St (C,B)",3,weekend,37144.333333333336,"C,B"
"72 St (C,B)",4,weekday,148795.0,"C,B"
"72 St (C,B)",4,weekend,42711.666666666664,"C,B"
"72 St (C,B)",5,weekday,163415.66666666666,"C,B"
"72 St (C,B)",5,weekend,46703.0,"C,B"
"72 St (C,B)",6,weekday,156244.0,"C,B"
"72 St (C,B)",6,weekend,54419.333333333336,"C,B"
"72 St (C,B)",7,weekday,147327.33333333334,"C,B"
"72 St (C,B)",7,weekend,50178.0,"C,B"
"72 St (C,B)",8,weekday,150817.0,"C,B"
"72 St (C,B)",8,weekend,47351.666666666664,"C,B"
"72 St (C,B)",9,weekday,140119.33333333334,"C,B"
"72 St (C,B)",9,weekend,45886.333333333336,"C,B"
"72 St (C,B)",10,weekday,154357.33333333334,"C,B"
"72 St (C,B)",10,weekend,58371.0,"C,B"
"72 St (C,B)",11,weekday,147668.0,"C,B"
"72 St (C,B)",11,weekend,46746.0,"C,B"
"72 St (C,B)",12,weekday,139590.0,"C,B"
"72 St (C,B)",12,weekend,31056.0,"C,B"
72 St (Q),1,weekday,412862.0,Q
72 St (Q),1,weekend,75979.33333333333,Q
72 St (Q),2,weekday,408169.6666666667,Q
72 St (Q),2,weekend,80514.66666666667,Q
72 St (Q),3,weekday,471111.0,Q
72 St (Q),3,weekend,88113.66666666667,Q
72 St (Q),4,weekday,438806.6666666667,Q
72 St (Q),4,weekend,92409.66666666667,Q
72 St (Q),5,weekday,484476.3333333333,Q
72 St (Q),5,weekend,85586.66666666667,Q
72 St (Q),6,weekday,452388.3333333333,Q
72 St (Q),6,weekend,91956.33333333333,Q
72 St (Q),7,weekday,408298.3333333333,Q
72 St (Q),7,weekend,87446.33333333333,Q
72 St (Q),8,weekday,440883.3333333333,Q
72 St (Q),8,weekend,77146.33333333333,Q
72 St (Q),9,weekday,451184.0,Q
72 St (Q),9,weekend,85687.33333333333,Q
72 St (Q),10,weekday,467851.3333333333,Q
72 St (Q),10,weekend,95569.66666666667,Q
72 St (Q),11,weekday,454440.5,Q
72 St (Q),11,weekend,76061.0,Q
72 St (Q),12,weekday,425433.0,Q
72 St (Q),12,weekend,90500.0,Q
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",1,weekday,803796.6666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",1,weekend,223662.33333333334,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",2,weekday,781322.6666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",2,weekend,199668.33333333334,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",3,weekday,927076.6666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",3,weekend,248433.0,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",4,weekday,862328.3333333334,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",4,weekend,255264.33333333334,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",5,weekday,969560.6666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",5,weekend,241485.66666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",6,weekday,915820.0,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",6,weekend,269250.6666666667,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",7,weekday,870980.0,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",7,weekend,260322.66666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",8,weekday,921743.3333333334,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",8,weekend,233529.0,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",9,weekday,900034.3333333334,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",9,weekend,249200.66666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",10,weekday,922024.6666666666,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",10,weekend,262930.6666666667,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",11,weekday,919050.5,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",11,weekend,231136.0,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",12,weekday,882644.0,"E,F,M,R"
"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",12,weekend,256996.0,"E,F,M,R"
"75 Av (E,F)",1,weekday,44725.666666666664,"E,F"
"75 Av (E,F)",1,weekend,8837.0,"E,F"
"75 Av (E,F)",2,weekday,43989.333333333336,"E,F"
"75 Av (E,F)",2,weekend,8476.0,"E,F"
"75 Av (E,F)",3,weekday,51431.0,"E,F"
"75 Av (E,F)",3,weekend,10048.333333333334,"E,F"
"75 Av (E,F)",4,weekday,45950.0,"E,F"
"75 Av (E,F)",4,weekend,9815.0,"E,F"
"75 Av (E,F)",5,weekday,50687.333333333336,"E,F"
"75 Av (E,F)",5,weekend,9563.333333333334,"E,F"
"75 Av (E,F)",6,weekday,47641.333333333336,"E,F"
"75 Av (E,F)",6,weekend,10712.666666666666,"E,F"
"75 Av (E,F)",7,weekday,43297.333333333336,"E,F"
"75 Av (E,F)",7,weekend,8654.333333333334,"E,F"
"75 Av (E,F)",8,weekday,45522.0,"E,F"
"75 Av (E,F)",8,weekend,8784.666666666666,"E,F"
"75 Av (E,F)",9,weekday,46937.333333333336,"E,F"
"75 Av (E,F)",9,weekend,9433.333333333334,"E,F"
"75 Av (E,F)",10,weekday,49111.333333333336,"E,F"
"75 Av (E,F)",10,weekend,11191.0,"E,F"
"75 Av (E,F)",11,weekday,49100.5,"E,F"
"75 Av (E,F)",11,weekend,9458.5,"E,F"
"75 Av (E,F)",12,weekday,47113.5,"E,F"
"75 Av (E,F)",12,weekend,11075.5,"E,F"
"75 St-Elderts Ln (J,Z)",1,weekday,37094.333333333336,"J,Z"
"75 St-Elderts Ln (J,Z)",1,weekend,6558.666666666667,"J,Z"
"75 St-Elderts Ln (J,Z)",2,weekday,34763.666666666664,"J,Z"
"75 St-Elderts Ln (J,Z)",2,weekend,3115.6666666666665,"J,Z"
"75 St-Elderts Ln (J,Z)",3,weekday,37645.0,"J,Z"
"75 St-Elderts Ln (J,Z)",3,weekend,3015.0,"J,Z"
"75 St-Elderts Ln (J,Z)",4,weekday,31875.333333333332,"J,Z"
"75 St-Elderts Ln (J,Z)",4,weekend,5905.666666666667,"J,Z"
"75 St-Elderts Ln (J,Z)",5,weekday,34362.0,"J,Z"
"75 St-Elderts Ln (J,Z)",5,weekend,5174.333333333333,"J,Z"
"75 St-Elderts Ln (J,Z)",6,weekday,31283.0,"J,Z"
"75 St-Elderts Ln (J,Z)",6,weekend,4465.0,"J,Z"
"75 St-Elderts Ln (J,Z)",7,weekday,27433.333333333332,"J,Z"
"75 St-Elderts Ln (J,Z)",7,weekend,6079.666666666667,"J,Z"
"75 St-Elderts Ln (J,Z)",8,weekday,34627.666666666664,"J,Z"
"75 St-Elderts Ln (J,Z)",8,weekend,2054.0,"J,Z"
"75 St-Elderts Ln (J,Z)",9,weekday,42264.0,"J,Z"
"75 St-Elderts Ln (J,Z)",9,weekend,6258.333333333333,"J,Z"
"75 St-Elderts Ln (J,Z)",10,weekday,43568.666666666664,"J,Z"
"75 St-Elderts Ln (J,Z)",10,weekend,6218.0,"J,Z"
"75 St-Elderts Ln (J,Z)",11,weekday,36603.0,"J,Z"
